UNIQUE_ID,UNIQUE_ID2,UNIQUE_ID3,STEPSEQ,LOT_ID,Wafer,P_EQPID,Photo_PPID,P_TIME,M_TIME,ChuckID,ReticleID,Base_EQP1,MMO_MRC_EQP,TEST,GROUP,DieX,DieY,STEP_PITCH_X,STEP_PITCH_Y,MAP_SHIFT_X,MAP_SHIFT_Y,coordinate_X,coordinate_Y,fcp_x,fcp_y,wf_x,wf_y,CHIP_X_NUM,CHIP_Y_NUM,X_reg,Y_reg,MRC_X,MRC_Y,MRC_RX,MRC_RY,PSM_X,PSM_Y
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_-2_0_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,-2,0,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,-46249.2,7125.602,-36899.2,21300.302,3,3,0.00089,-0.000375,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_-2_2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,-2,2,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,-46249.2,63824.402,-36899.2,77999.102,3,3,0.001009,-0.001297,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_1_-4_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,1,-4,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,23124.6,-106271.998,32474.6,-92097.29800000001,3,3,-0.000642,0.001699,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_1_-2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,1,-2,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,23124.6,-49573.198000000004,32474.6,-35398.49800000001,3,3,-0.000506,0.000443,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_1_0_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,1,0,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,23124.6,7125.602,32474.6,21300.302,3,3,-0.000182,-0.000361,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_1_2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,1,2,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,23124.6,63824.402,32474.6,77999.102,3,3,-9.3e-05,-0.001286,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_1_4_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,1,4,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,23124.6,120523.202,32474.6,134697.902,3,3,0.000239,-0.002264,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_2_-3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,2,-3,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,46249.2,-77922.59800000001,55599.2,-63747.898000000016,3,3,-0.001102,0.000722,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_2_-1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,2,-1,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,46249.2,-21223.798000000003,55599.2,-7049.098000000002,3,3,-0.000439,-6.7e-05,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_2_1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,2,1,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,46249.2,35475.002,55599.2,49649.702000000005,3,3,-0.000611,-0.000637,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_2_3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,2,3,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,46249.2,92173.80200000001,55599.2,106348.50200000001,3,3,-0.000375,-0.0014,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_5_-1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,5,-1,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,115623.0,-21223.798000000003,124973.0,-7049.098000000002,3,3,-0.002369,-8e-05,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_5_1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,3,E1,5,1,23124.6,28349.4,0.0,7125.602,9350.0,14174.7,115623.0,35475.002,124973.0,49649.702000000005,3,3,-0.002029,-0.000815,0.00049,0.0,0.00049,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-5_-3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-5,-3,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-115623.0,-77922.59800000001,-104201.0,-92097.29800000001,3,3,0.00189,0.000771,-0.00024891,0.0,0.00017,0.0,0.00041891,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-5_2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-5,2,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-115623.0,63824.402,-104201.0,49649.702000000005,3,3,0.00127,-0.001288,0.00035119,0.0,0.00017,0.0,-0.00018118999999999996,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-4_-2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-4,-2,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-92498.4,-49573.198000000004,-81076.4,-63747.898,3,3,0.000735,0.000268,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-4_0_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-4,0,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-92498.4,7125.602,-81076.4,-7049.098000000001,3,3,0.000809,-0.000448,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-4_2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-4,2,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-92498.4,63824.402,-81076.4,49649.702000000005,3,3,0.001047,-0.001312,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-4_3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-4,3,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-92498.4,92173.80200000001,-81076.4,77999.10200000001,3,3,0.000903,-0.001606,0.00034623,0.0,0.00017,0.0,-0.00017622999999999998,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-3_-4_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-3,-4,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-69373.79999999999,-106271.998,-57951.79999999999,-120446.698,3,3,8e-05,0.001582,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-2_-3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-2,-3,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-46249.2,-77922.59800000001,-34827.2,-92097.29800000001,3,3,0.000232,0.00073,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-2_-1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-2,-1,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-46249.2,-21223.798000000003,-34827.2,-35398.49800000001,3,3,-0.000159,-0.000486,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-2_1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-2,1,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-46249.2,35475.002,-34827.2,21300.302,3,3,0.00013,-0.001042,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-2_3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-2,3,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-46249.2,92173.80200000001,-34827.2,77999.10200000001,3,3,0.0006,-0.001655,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-2_4_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-2,4,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-46249.2,120523.202,-34827.2,106348.50200000001,3,3,0.000448,-0.002445,0.00021613,0.0,0.00017,0.0,-4.6129999999999994e-05,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-1_5_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,-1,5,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,-23124.6,148872.602,-11702.599999999999,134697.902,3,3,2.3e-05,-0.002708,0.00065442,0.0,0.00017,0.0,-0.00048441999999999995,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_0_-3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,0,-3,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,0.0,-77922.59800000001,11422.0,-92097.29800000001,3,3,-0.000312,0.000859,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_0_-1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,0,-1,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,0.0,-21223.798000000003,11422.0,-35398.49800000001,3,3,-0.000804,0.00012,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_0_1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,0,1,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,0.0,35475.002,11422.0,21300.302,3,3,-0.000676,-0.000743,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_0_3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,0,3,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,0.0,92173.80200000001,11422.0,77999.10200000001,3,3,-0.000526,-0.001757,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_2_-4_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,2,-4,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,46249.2,-106271.998,57671.2,-120446.698,3,3,-0.001866,0.001574,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_2_-2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,2,-2,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,46249.2,-49573.198000000004,57671.2,-63747.898,3,3,-0.001387,0.000653,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_2_0_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,2,0,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,46249.2,7125.602,57671.2,-7049.098000000001,3,3,-0.001586,-0.000298,0.00017,0.0,0.00017,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_2_2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,4,E1,2,2,23124.6,28349.4,0.0,7125.602,11422.0,-14174.7,46249.2,63824.402,57671.2,49649.702000000005,3,3,-0.00083,-0.000961,0.00017,0.0,0.00017,0.0,0.0,0.0
